,symbol,category,strike,ask,bid,due_date,ativo_alvo,volume,type,close,Dif.Book,p.strike,tmoney,Max_dif_book,VI_bid,VI_ask,days_to_maturity,delta_bid,delta_ask,in/on
847,MRVEC780,CALL,7.8,0.52,0.48,2024-03-15,MRVE3,0.0,CALL,8.04,0.040000000000000036,2.9850746268656634,ATM,0.0804,46.5018970987187,52.65460810056095,12,99.99998085691706,99.9999995489874,ITM
848,MRVEO780,PUT,7.8,0.24,0.2,2024-03-15,MRVE3,0.0,PUT,8.04,0.03999999999999998,2.9850746268656634,ATM,0.0804,46.76111984070887,52.91045319784363,12,-1.6491568266552292e-05,-3.822768435135515e-07,ITM
849,MRVEC790,CALL,7.9,0.45,0.43,2024-03-15,MRVE3,100.0,CALL,8.04,0.020000000000000018,1.7412935323382936,ATM,0.0804,47.848077171048,50.80906777142219,12,99.99999119043196,99.99999853686151,ITM
850,MRVEC800,CALL,8.0,0.39,0.38,2024-03-15,MRVE3,100.0,CALL,8.04,0.010000000000000009,0.4975124378109347,ATM,0.0804,48.4213743139254,49.86626574247719,12,99.99999368668833,99.9999973628496,ITM
851,MRVEO800,PUT,8.0,0.33,0.29,2024-03-15,MRVE3,100.0,PUT,8.04,0.040000000000000036,0.4975124378109347,ATM,0.0804,47.372570510262044,53.15142384772508,12,-1.1718995573950508e-05,-3.312036978009303e-07,ITM
852,MRVEC820,CALL,8.2,0.31,0.27,2024-03-15,MRVE3,0.0,CALL,8.04,0.03999999999999998,1.9900497512437831,ATM,0.0804,46.09068174091412,51.824425397648234,12,99.99997515152089,99.99999921274242,OTM
853,MRVEO820,PUT,8.2,0.44,0.4,2024-03-15,MRVE3,0.0,PUT,8.04,0.03999999999999998,1.9900497512437831,ATM,0.0804,48.07160061503918,53.802053424895426,12,-7.870516549601803e-06,-2.1913216796676238e-07,OTM
854,MRVEC840,CALL,8.4,0.23,0.19,2024-03-15,MRVE3,0.0,CALL,8.04,0.04000000000000001,4.477611940298523,ATM,0.0804,45.34478186937269,51.345516933925204,12,99.99996166059081,99.99999892094584,OTM
855,MRVEP77,PUT,7.7,0.41,0.37,2024-04-19,MRVE3,0.0,PUT,8.04,0.03999999999999998,4.228855721393023,ATM,0.0804,48.109693379975404,51.64704985765967,37,0.0,0.0,ITM
856,MRVEP780,PUT,7.8,0.45,0.41,2024-04-19,MRVE3,0.0,PUT,8.04,0.040000000000000036,2.9850746268656634,ATM,0.0804,47.97910762293181,51.42872704930204,37,0.0,0.0,ITM
857,MRVED790,CALL,7.9,0.74,0.7,2024-04-19,MRVE3,0.0,CALL,8.04,0.040000000000000036,1.7412935323382936,ATM,0.0804,45.983319921476635,49.3661154720913,37,100.0,100.0,ITM
858,MRVEP800,PUT,8.0,0.54,0.5,2024-04-19,MRVE3,0.0,PUT,8.04,0.040000000000000036,0.4975124378109347,ATM,0.0804,47.89337191985772,51.21927522515881,37,0.0,0.0,ITM
859,MRVED810,CALL,8.1,0.64,0.6,2024-04-19,MRVE3,0.0,CALL,8.04,0.040000000000000036,0.7462686567164242,ATM,0.0804,46.068384367328164,49.35551834518037,37,100.0,100.0,OTM
860,MRVEP820,PUT,8.2,0.64,0.6,2024-04-19,MRVE3,0.0,PUT,8.04,0.040000000000000036,1.9900497512437831,ATM,0.0804,47.7575698558522,51.02200374391772,37,0.0,0.0,OTM
861,MRVED830,CALL,8.3,0.54,0.5,2024-04-19,MRVE3,0.0,CALL,8.04,0.040000000000000036,3.2338308457711644,ATM,0.0804,45.2588983314136,48.51352008804558,37,100.0,100.0,OTM
862,MRVED850,CALL,8.5,0.46,0.42,2024-04-19,MRVE3,0.0,CALL,8.04,0.040000000000000036,5.721393034825882,ATM,0.0804,45.211443807764184,48.49294007894216,37,100.0,100.0,OTM
863,PCARC380,CALL,3.8,0.3,0.29,2024-03-15,PCAR3,8700.0,CALL,3.87,0.010000000000000009,1.8087855297157693,ATM,0.038700000000000005,72.80976818134761,75.8551855414014,12,99.9999999999999,99.99999999999999,ITM
864,PCARC400,CALL,4.0,0.23,0.2,2024-03-15,PCAR3,0.0,CALL,3.87,0.03,3.3591731266149845,ATM,0.038700000000000005,73.42902116301909,82.3609885845688,12,99.99999999999994,100.0,OTM
865,PCARP370,PUT,3.7,0.32,0.31,2024-04-19,PCAR3,100.0,PUT,3.87,0.010000000000000009,4.392764857881136,ATM,0.038700000000000005,72.58705285891814,74.38991932903063,37,0.0,0.0,ITM
866,PCARP400,PUT,4.0,0.48,0.47,2024-04-19,PCAR3,8800.0,PUT,3.87,0.010000000000000009,3.3591731266149845,ATM,0.038700000000000005,73.503560885987,75.1999582369237,37,0.0,0.0,OTM
867,PETRO402,PUT,40.26,0.33,0.32,2024-03-15,PETR4,24600.0,PUT,42.68,0.010000000000000009,5.670103092783509,ATM,0.4268,33.523689218776084,33.928206780149566,12,-0.012297244732206725,-0.010343391402201085,ITM
868,PETRO416,PUT,40.51,0.37,0.35,2024-03-15,PETR4,44700.0,PUT,42.68,0.020000000000000018,5.084348641049676,ATM,0.4268,32.63788941003965,33.400438623100165,12,-0.01790607574804204,-0.01300112523011654,ITM
869,PETRC40,CALL,40.76,2.62,2.34,2024-03-15,PETR4,0.0,CALL,42.68,0.28000000000000025,4.498594189315843,ATM,0.4268,24.625270828610823,35.249460938656334,12,99.6495327306916,99.9941591605294,ITM
870,PETRO40,PUT,40.76,0.41,0.4,2024-03-15,PETR4,40800.0,PUT,42.68,0.009999999999999953,4.498594189315843,ATM,0.4268,32.35212722867505,32.71120425188555,12,-0.020220799597359118,-0.01742566438918125,ITM
871,PETRC421,CALL,41.01,2.34,2.28,2024-03-15,PETR4,61700.0,CALL,42.68,0.06000000000000005,3.91283973758201,ATM,0.4268,29.828567927292664,31.90064275131308,12,99.94459143474967,99.97559001905472,ITM
872,PETRO421,PUT,41.01,0.46,0.45,2024-03-15,PETR4,53700.0,PUT,42.68,0.010000000000000009,3.91283973758201,ATM,0.4268,31.870312917923165,32.21002750919313,12,-0.02471321283123995,-0.021508862076180524,ITM
873,PETRC412,CALL,41.26,2.27,1.85,2024-03-15,PETR4,13600.0,CALL,42.68,0.41999999999999993,3.327085285848176,ATM,0.4268,21.02653796702441,35.32629313809494,12,98.93528517106274,99.99431901127598,ITM
874,PETRO412,PUT,41.26,0.52,0.5,2024-03-15,PETR4,64200.0,PUT,42.68,0.020000000000000018,3.327085285848176,ATM,0.4268,31.20773682152049,31.8537482047875,12,-0.032386465548550625,-0.02496166499620367,ITM
875,PETRC426,CALL,41.51,1.97,1.85,2024-03-15,PETR4,25900.0,CALL,42.68,0.11999999999999988,2.7413308341143434,ATM,0.4268,27.48792947462013,31.24556501414288,12,99.86708117922322,99.96799558822819,ITM
876,PETRO426,PUT,41.51,0.58,0.57,2024-03-15,PETR4,104800.0,PUT,42.68,0.010000000000000009,2.7413308341143434,ATM,0.4268,30.99203259036507,31.30041764139721,12,-0.03540673479514034,-0.03130948753800045,ITM
877,PETRC41,CALL,41.76,1.75,1.74,2024-03-15,PETR4,47200.0,CALL,42.68,0.010000000000000009,2.1555763823805103,ATM,0.4268,29.276206971782432,29.574684956335297,12,99.93093865814545,99.93833599071371,ITM
878,PETRO41,PUT,41.76,0.65,0.64,2024-03-15,PETR4,58300.0,PUT,42.68,0.010000000000000009,2.1555763823805103,ATM,0.4268,30.559446534900488,30.855764667477263,12,-0.04213419821246234,-0.03749254796728829,ITM
879,PETRC431,CALL,42.01,1.59,1.57,2024-03-15,PETR4,99900.0,CALL,42.68,0.020000000000000018,1.5698219306466767,ATM,0.4268,28.930826744093512,29.505986393600246,12,99.92110644989327,99.93649611828751,ITM
880,PETRO431,PUT,42.01,0.74,0.72,2024-03-15,PETR4,118200.0,PUT,42.68,0.020000000000000018,1.5698219306466767,ATM,0.4268,30.20754925835526,30.780141225081763,12,-0.04849303099930813,-0.03875428114775703,ITM
881,PETRC422,CALL,42.26,1.43,1.42,2024-03-15,PETR4,39100.0,CALL,42.68,0.010000000000000009,0.9840674789128436,ATM,0.4268,28.917663420212197,29.196955854822054,12,99.92046094867392,99.92838015040607,ITM
882,PETRO422,PUT,42.26,0.83,0.81,2024-03-15,PETR4,54900.0,PUT,42.68,0.019999999999999907,0.9840674789128436,ATM,0.4268,29.916499718540702,30.473915011779006,12,-0.05444421603216787,-0.043850762963537626,ITM
883,PETRC436,CALL,42.51,1.29,1.27,2024-03-15,PETR4,91100.0,CALL,42.68,0.020000000000000018,0.39831302717901057,ATM,0.4268,28.656492372943397,29.203525086031128,12,99.91205216101817,99.92832828301115,ITM
884,PETRO436,PUT,42.51,0.93,0.92,2024-03-15,PETR4,58600.0,PUT,42.68,0.010000000000000009,0.39831302717901057,ATM,0.4268,29.945056600756164,30.21835867423226,12,-0.05402060782609963,-0.0485995557788832,ITM
885,PETRC42,CALL,42.76,1.14,1.13,2024-03-15,PETR4,63300.0,CALL,42.68,0.010000000000000009,0.18744142455482263,ATM,0.4268,28.424049517410456,28.694209803967553,12,99.90385199998869,99.91299810419176,OTM
886,PETRO42,PUT,42.76,1.04,1.03,2024-03-15,PETR4,44400.0,PUT,42.68,0.010000000000000009,0.18744142455482263,ATM,0.4268,29.733169525624213,30.003305906519216,12,-0.058788902138928734,-0.052988056663683114,OTM
887,PETRC441,CALL,43.01,1.02,1.0,2024-03-15,PETR4,415200.0,CALL,42.68,0.020000000000000018,0.7731958762886558,ATM,0.4268,28.21312504077002,28.751413184237297,12,99.89577575843226,99.91455867080315,OTM
888,PETRO441,PUT,43.01,1.16,1.15,2024-03-15,PETR4,171200.0,PUT,42.68,0.010000000000000009,0.7731958762886558,ATM,0.4268,29.553310908883358,29.8224509558859,12,-0.06316986101337907,-0.05698917818610649,OTM
889,PETRC432,CALL,43.26,0.9,0.89,2024-03-15,PETR4,131400.0,CALL,42.68,0.010000000000000009,1.358950328022489,ATM,0.4268,28.290378808982332,28.56087213761717,12,99.89836574173741,99.90800897094249,OTM
890,PETRO432,PUT,43.26,1.29,1.28,2024-03-15,PETR4,103700.0,PUT,42.68,0.010000000000000009,1.358950328022489,ATM,0.4268,29.40266900653815,29.673000628820727,12,-0.06710421237081654,-0.06053811829322964,OTM
891,PETRC446,CALL,43.51,0.79,0.78,2024-03-15,PETR4,167300.0,CALL,42.68,0.010000000000000009,1.9447047797563222,ATM,0.4268,28.117901552453812,28.39218769951267,12,99.89140081640076,99.9017916506738,OTM
892,PETRO446,PUT,43.51,1.44,1.42,2024-03-15,PETR4,72500.0,PUT,42.68,0.020000000000000018,1.9447047797563222,ATM,0.4268,29.281804667508077,29.829203228360985,12,-0.07046709042608512,-0.05719790481144571,OTM
893,PETRC437,CALL,43.76,0.7,0.69,2024-03-15,PETR4,45100.0,CALL,42.68,0.010000000000000009,2.5304592314901555,ATM,0.4268,28.24816889176268,28.52853821175689,12,99.89613178873734,99.90631850519006,OTM
894,PETRO437,PUT,43.76,1.59,1.57,2024-03-15,PETR4,19400.0,PUT,42.68,0.020000000000000018,2.5304592314901555,ATM,0.4268,29.194791362628397,29.753519678438778,12,-0.07304731180114432,-0.059066212709002475,OTM
895,PETRC451,CALL,44.01,0.61,0.6,2024-03-15,PETR4,598200.0,CALL,42.68,0.010000000000000009,3.1162136832239886,ATM,0.4268,28.135415798475027,28.4246595852989,12,99.89141946033416,99.90235429068295,OTM
896,PETRC442,CALL,44.26,0.54,0.52,2024-03-15,PETR4,400.0,CALL,42.68,0.020000000000000018,3.7019681349578217,ATM,0.4268,28.065098050753928,28.66617622724129,12,99.88825233851809,99.91042467886982,OTM
897,PETRC456,CALL,44.51,0.47,0.45,2024-03-15,PETR4,106700.0,CALL,42.68,0.019999999999999962,4.287722586691655,ATM,0.4268,28.054117569670435,28.684026889594104,12,99.88745936405385,99.91074396978011,OTM
898,PETRO456,PUT,44.51,2.12,1.99,2024-03-15,PETR4,400.0,PUT,42.68,0.13000000000000012,4.287722586691655,ATM,0.4268,26.385169417501704,30.479610133085224,12,-0.20362113746164034,-0.044993993204600624,OTM
899,PETRC477,CALL,44.76,0.4,0.39,2024-03-15,PETR4,67100.0,CALL,42.68,0.010000000000000009,4.873477038425488,ATM,0.4268,28.126634782629328,28.45974874327971,12,99.89006368290326,99.90272020056743,OTM
900,PETRC461,CALL,45.01,0.35,0.33,2024-03-15,PETR4,435000.0,CALL,42.68,0.019999999999999962,5.459231490159321,ATM,0.4268,27.95983121468669,28.669074248688492,12,99.88281913844432,99.90970098930326,OTM
901,PETRO461,PUT,45.01,2.49,2.37,2024-03-15,PETR4,21100.0,PUT,42.68,0.1200000000000001,5.459231490159321,ATM,0.4268,26.152657033919237,30.416478102736843,12,-0.22197792404837768,-0.04639718051495656,OTM
902,PETRP403,PUT,40.26,0.69,0.67,2024-04-19,PETR4,0.0,PUT,42.68,0.019999999999999907,5.670103092783509,ATM,0.4268,28.771081061026543,29.17126084162307,37,-1.70451536218863e-06,-1.099345359190096e-06,ITM
903,PETRP409,PUT,40.51,0.74,0.73,2024-04-19,PETR4,8600.0,PUT,42.68,0.010000000000000009,5.084348641049676,ATM,0.4268,28.621072003981666,28.81412589317543,37,-2.012548250274193e-06,-1.6316242912317591e-06,ITM
904,PETRD411,CALL,40.76,3.42,3.22,2024-04-19,PETR4,0.0,CALL,42.68,0.19999999999999973,4.498594189315843,ATM,0.4268,25.389737973059827,29.180446624732813,37,99.99994443306097,99.99999890479091,ITM
905,PETRP411,PUT,40.76,0.81,0.79,2024-04-19,PETR4,0.0,PUT,42.68,0.020000000000000018,4.498594189315843,ATM,0.4268,28.39432879984264,28.76720185838879,37,-2.578795754715202e-06,-1.722667408721179e-06,ITM
906,PETRD416,CALL,41.01,3.12,2.91,2024-04-19,PETR4,11500.0,CALL,42.68,0.20999999999999996,3.91283973758201,ATM,0.4268,22.827965571383967,26.78527395619586,37,99.99940670922709,99.99998606152734,ITM
907,PETRP416,PUT,41.01,0.87,0.85,2024-04-19,PETR4,0.0,PUT,42.68,0.020000000000000018,3.91283973758201,ATM,0.4268,28.095147022330302,28.456803726243134,37,-3.5630274064502032e-06,-2.4186942670922917e-06,ITM
908,PETRD515,CALL,41.26,3.0,2.76,2024-04-19,PETR4,0.0,CALL,42.68,0.2400000000000002,3.327085285848176,ATM,0.4268,23.303464476401825,27.622131399157627,37,99.99960949941762,99.99999410927151,ITM
909,PETRP515,PUT,41.26,0.94,0.92,2024-04-19,PETR4,2100.0,PUT,42.68,0.019999999999999907,3.327085285848176,ATM,0.4268,27.902582301626044,28.253839594393266,37,-4.384659713085881e-06,-3.0172414677842596e-06,ITM
910,PETRD415,CALL,41.51,2.85,2.59,2024-04-19,PETR4,0.0,CALL,42.68,0.26000000000000023,2.7413308341143434,ATM,0.4268,23.281434634725525,27.804405003825682,37,99.99960046782095,99.99999512110925,ITM
911,PETRP415,PUT,41.51,1.02,0.99,2024-04-19,PETR4,0.0,PUT,42.68,0.030000000000000027,2.7413308341143434,ATM,0.4268,27.633626516490175,28.146686531221714,37,-5.838397676427576e-06,-3.3937997967470324e-06,ITM
912,PETRP41,PUT,41.76,1.1,1.07,2024-04-19,PETR4,0.0,PUT,42.68,0.030000000000000027,2.1555763823805103,ATM,0.4268,27.458253690704264,27.959197926940703,37,-7.0346641400931276e-06,-4.155321609022877e-06,ITM
913,PETRD420,CALL,42.01,2.47,2.31,2024-04-19,PETR4,3700.0,CALL,42.68,0.16000000000000014,1.5698219306466767,ATM,0.4268,23.93876530678132,26.57768830418244,37,99.99977830274113,99.9999825784536,ITM
914,PETRP420,PUT,42.01,1.2,1.14,2024-04-19,PETR4,0.0,PUT,42.68,0.06000000000000005,1.5698219306466767,ATM,0.4268,27.040147945347925,28.021123307101643,37,-1.087537215838097e-05,-3.903106482461283e-06,ITM
915,PETRP421,PUT,42.26,1.27,1.25,2024-04-19,PETR4,0.0,PUT,42.68,0.020000000000000018,0.9840674789128436,ATM,0.4268,27.19386286697417,27.514939830014185,37,-9.3116326316256e-06,-6.671737606822603e-06,ITM
916,PETRD425,CALL,42.51,2.21,2.07,2024-04-19,PETR4,1800.0,CALL,42.68,0.14000000000000012,0.39831302717901057,ATM,0.4268,24.779040889368492,26.99662406469429,37,99.99989806609577,99.99998855791875,ITM
917,PETRP425,PUT,42.51,1.39,1.33,2024-04-19,PETR4,1500.0,PUT,42.68,0.05999999999999983,0.39831302717901057,ATM,0.4268,26.78163149592734,27.73013310402635,37,-1.4253085089954709e-05,-5.34110408123567e-06,ITM
918,PETRD42,CALL,42.76,2.07,1.84,2024-04-19,PETR4,0.0,CALL,42.68,0.22999999999999976,0.18744142455482263,ATM,0.4268,23.314052016505713,26.910983484493173,37,99.99960588392192,99.99998747111317,OTM
919,PETRP42,PUT,42.76,1.47,1.44,2024-04-19,PETR4,0.0,PUT,42.68,0.030000000000000027,0.18744142455482263,ATM,0.4268,26.76264821099948,27.231137743987947,37,-1.4575299855934531e-05,-9.014503388193873e-06,OTM
920,PETRD430,CALL,43.01,1.89,1.8,2024-04-19,PETR4,0.0,CALL,42.68,0.08999999999999986,0.7731958762886558,ATM,0.4268,24.72969433056555,26.122582848989843,37,99.99989254228372,99.99997216749391,OTM
921,PETRP430,PUT,43.01,1.6,1.54,2024-04-19,PETR4,600.0,PUT,42.68,0.06000000000000005,0.7731958762886558,ATM,0.4268,26.503199146919304,27.43150506315369,37,-1.901233598333718e-05,-7.344585906121637e-06,OTM
922,PETRP431,PUT,43.26,1.7,1.67,2024-04-19,PETR4,0.0,PUT,42.68,0.030000000000000027,1.358950328022489,ATM,0.4268,26.622835768476033,27.08415735801724,37,-1.6898641519436097e-05,-1.0553289098158558e-05,OTM
923,PETRD435,CALL,43.51,1.6,1.55,2024-04-19,PETR4,2100.0,CALL,42.68,0.050000000000000044,1.9447047797563222,ATM,0.4268,24.620465842272118,25.386972145288166,37,99.99988016141134,99.99994236016325,OTM
924,PETRP435,PUT,43.51,1.92,1.66,2024-04-19,PETR4,0.0,PUT,42.68,0.26,1.9447047797563222,ATM,0.4268,24.509921346065916,28.496156730923715,37,-0.00013295193664886185,-2.3900864287718093e-06,OTM
925,PETRD440,CALL,44.01,1.39,1.31,2024-04-19,PETR4,0.0,CALL,42.68,0.07999999999999985,3.1162136832239886,ATM,0.4268,24.299017000393867,25.531437168751143,37,99.99983714489228,99.99994960621677,OTM
926,PETRD445,CALL,44.51,1.18,1.12,2024-04-19,PETR4,1000.0,CALL,42.68,0.05999999999999983,4.287722586691655,ATM,0.4268,24.386828776382867,25.328948040712536,37,99.99984905020723,99.99993830792822,OTM
927,PETRD44,CALL,44.76,1.09,1.02,2024-04-19,PETR4,0.0,CALL,42.68,0.07000000000000006,4.873477038425488,ATM,0.4268,24.217205498711873,25.332969476311227,37,99.99982273741742,99.9999383682009,OTM
928,PETRD450,CALL,45.01,0.98,0.95,2024-04-19,PETR4,4700.0,CALL,42.68,0.030000000000000027,5.459231490159321,ATM,0.4268,24.440575053302048,24.927765413913004,37,99.99985560350585,99.99990882005748,OTM
929,PETRE429,CALL,43.0,2.55,2.2,2024-05-17,PETR4,0.0,CALL,42.68,0.34999999999999964,0.7497656982193072,ATM,0.4268,22.695974316294972,27.152235402978743,56,99.99999562968796,99.99999999229262,OTM
930,PETRE444,CALL,44.5,1.76,1.49,2024-05-17,PETR4,0.0,CALL,42.68,0.27,4.264292408622306,ATM,0.4268,22.595377483517478,25.972799121185197,56,99.99999493031349,99.99999995335267,OTM
931,PETRS404,PUT,40.5,1.36,1.31,2024-07-19,PETR4,0.0,PUT,42.68,0.050000000000000044,5.107778819119025,ATM,0.4268,27.9517979093939,28.51923499035649,101,0.0,0.0,ITM
932,PETRS409,PUT,41.0,1.5,1.45,2024-07-19,PETR4,0.0,PUT,42.68,0.050000000000000044,3.936269915651358,ATM,0.4268,27.735144674690265,28.280638685637932,101,0.0,0.0,ITM
933,PETRS414,PUT,41.5,1.65,1.6,2024-07-19,PETR4,0.0,PUT,42.68,0.04999999999999982,2.764761012183692,ATM,0.4268,27.511197321760516,28.037811704298242,101,0.0,0.0,ITM
934,PETRS419,PUT,42.0,1.81,1.76,2024-07-19,PETR4,0.0,PUT,42.68,0.050000000000000044,1.5932521087160256,ATM,0.4268,27.276848469505886,27.787391225360057,101,0.0,0.0,ITM
935,PETRS424,PUT,42.5,1.99,1.94,2024-07-19,PETR4,0.0,PUT,42.68,0.050000000000000044,0.42174320524835923,ATM,0.4268,27.12892839746221,27.625859418438054,101,0.0,0.0,ITM
936,PETRS429,PUT,43.0,2.18,2.13,2024-07-19,PETR4,0.0,PUT,42.68,0.050000000000000266,0.7497656982193072,ATM,0.4268,26.96116197586661,27.447027378047036,101,0.0,0.0,OTM
937,PETRV404,PUT,40.5,1.79,1.71,2024-10-18,PETR4,0.0,PUT,42.68,0.08000000000000007,5.107778819119025,ATM,0.4268,28.624660228309974,29.342325765717792,166,0.0,0.0,ITM
938,PETRV409,PUT,41.0,1.93,1.85,2024-10-18,PETR4,0.0,PUT,42.68,0.07999999999999985,3.936269915651358,ATM,0.4268,28.453533877544785,29.148997084462074,166,0.0,0.0,ITM
939,PETRV414,PUT,41.5,2.08,2.0,2024-10-18,PETR4,0.0,PUT,42.68,0.08000000000000007,2.764761012183692,ATM,0.4268,28.300490239927818,28.976037819113287,166,0.0,0.0,ITM
940,PETRV419,PUT,42.0,2.24,2.16,2024-10-18,PETR4,0.0,PUT,42.68,0.08000000000000007,1.5932521087160256,ATM,0.4268,28.162630508971294,28.820446348127916,166,0.0,0.0,ITM
941,PETRV424,PUT,42.5,2.41,2.33,2024-10-18,PETR4,0.0,PUT,42.68,0.08000000000000007,0.42174320524835923,ATM,0.4268,28.03763853794891,28.67979752949034,166,0.0,0.0,ITM
942,PETRV429,PUT,43.0,2.59,2.51,2024-10-18,PETR4,0.0,PUT,42.68,0.08000000000000007,0.7497656982193072,ATM,0.4268,27.92369859359296,28.552166872907165,166,0.0,0.0,OTM
943,VALEO655,PUT,63.32,0.27,0.25,2024-03-15,VALE3,70500.0,PUT,67.14,0.020000000000000018,5.68960381292821,ATM,0.6714,26.33298181250693,26.979644206617593,12,-0.19614849143738677,-0.15654736740049469,ITM
944,VALEO660,PUT,63.82,0.34,0.32,2024-03-15,VALE3,230100.0,PUT,67.14,0.020000000000000018,4.94489127196902,ATM,0.6714,26.12931842228579,26.69443178162775,12,-0.2113027297566572,-0.17376918546910813,ITM
945,VALEO665,PUT,64.32,0.42,0.4,2024-03-15,VALE3,142400.0,PUT,67.14,0.019999999999999962,4.200178731009841,ATM,0.6714,25.79028071720578,26.293275341236992,12,-0.23823433611577238,-0.2005827855568132,ITM
946,VALEO670,PUT,64.82,0.52,0.5,2024-03-15,VALE3,294800.0,PUT,67.14,0.020000000000000018,3.4554661900506516,ATM,0.6714,25.535768196406366,25.98872019061301,12,-0.2607431450212694,-0.22363263462257255,ITM
947,VALEC675,CALL,65.32,2.8,2.5,2024-03-15,VALE3,19800.0,CALL,67.14,0.2999999999999998,2.7107536490914614,ATM,0.6714,18.93397445518612,25.525617725122025,12,98.09517032663108,99.73724725978926,ITM
948,VALEO675,PUT,65.32,0.65,0.63,2024-03-15,VALE3,73200.0,PUT,67.14,0.020000000000000018,2.7107536490914614,ATM,0.6714,25.504767491460427,25.917760111320693,12,-0.2646014409764752,-0.23008716363633885,ITM
949,VALEC680,CALL,65.82,2.5,2.15,2024-03-15,VALE3,18500.0,CALL,67.14,0.3500000000000001,1.966041108132272,ATM,0.6714,19.432358634224897,26.34138881488024,12,98.32562796833341,99.80019376415014,ITM
950,VALEO680,PUT,65.82,0.79,0.77,2024-03-15,VALE3,32900.0,PUT,67.14,0.020000000000000018,1.966041108132272,ATM,0.6714,25.223422598987856,25.60781144154818,12,-0.2919557287312524,-0.25666049427438553,ITM
951,VALEC685,CALL,66.32,2.25,2.04,2024-03-15,VALE3,48300.0,CALL,67.14,0.20999999999999996,1.221328567173082,ATM,0.6714,23.713069582964003,27.525383094239288,12,99.52112036640155,99.86773394419171,ITM
952,VALEO685,PUT,66.32,0.97,0.94,2024-03-15,VALE3,108600.0,PUT,67.14,0.030000000000000027,1.221328567173082,ATM,0.6714,25.06915041987263,25.61421640155747,12,-0.3086063097972991,-0.25718250918477237,ITM
953,VALEC690,CALL,66.82,1.83,1.75,2024-03-15,VALE3,33300.0,CALL,67.14,0.08000000000000007,0.47661602621389243,ATM,0.6714,23.82286873466984,25.223935686399457,12,99.53555951217871,99.70563957852093,ITM
954,VALEO690,PUT,66.82,1.17,1.14,2024-03-15,VALE3,72700.0,PUT,67.14,0.030000000000000027,0.47661602621389243,ATM,0.6714,24.996575470341295,25.52143981240405,12,-0.317433271813905,-0.2664547630833014,ITM
955,VALEC695,CALL,67.32,1.57,1.5,2024-03-15,VALE3,61300.0,CALL,67.14,0.07000000000000006,0.2680965147452973,ATM,0.6714,24.129967925161907,25.33110359842355,12,99.57720720763555,99.71480507627444,OTM
956,VALEO695,PUT,67.32,1.42,1.36,2024-03-15,VALE3,79500.0,PUT,67.14,0.05999999999999983,0.2680965147452973,ATM,0.6714,24.8108281536581,25.840332057200744,12,-0.3388804639400389,-0.24020311143990725,OTM
957,VALEC700,CALL,67.82,1.3,1.27,2024-03-15,VALE3,287400.0,CALL,67.14,0.030000000000000027,1.012809055704487,ATM,0.6714,24.29437200445632,24.80860030533006,12,99.59735406267167,99.65947231040434,OTM
958,VALEO700,PUT,67.82,1.68,1.63,2024-03-15,VALE3,114100.0,PUT,67.14,0.050000000000000044,1.012809055704487,ATM,0.6714,25.02026906604808,25.877109291283706,12,-0.3175654521098248,-0.23818855893324997,OTM
959,VALEC705,CALL,68.32,1.1,1.07,2024-03-15,VALE3,265000.0,CALL,67.14,0.030000000000000027,1.7575215966636768,ATM,0.6714,24.507587429250368,25.03082568201126,12,99.62270561490762,99.68224902889513,OTM
960,VALEO705,PUT,68.32,2.1,1.71,2024-03-15,VALE3,10000.0,PUT,67.14,0.3900000000000001,1.7575215966636768,ATM,0.6714,21.443150188055135,28.24738891412387,12,-0.9718005745261493,-0.10347061251230194,OTM
961,VALEC710,CALL,68.82,0.92,0.9,2024-03-15,VALE3,123600.0,CALL,67.14,0.020000000000000018,2.5022341376228665,ATM,0.6714,24.800086377683485,25.16115431629397,12,99.65572764638415,99.69446511056657,OTM
962,VALEO710,PUT,68.82,2.29,2.25,2024-03-15,VALE3,52400.0,PUT,67.14,0.040000000000000036,2.5022341376228665,ATM,0.6714,25.480035743945173,26.19922525242147,12,-0.27463810606261907,-0.21505950952633857,OTM
963,VALEC715,CALL,69.32,0.78,0.75,2024-03-15,VALE3,40000.0,CALL,67.14,0.030000000000000027,3.246946678582056,ATM,0.6714,25.029660494471983,25.598609209062356,12,99.6795528278344,99.73505316094054,OTM
964,VALEO715,PUT,69.32,2.85,2.4,2024-03-15,VALE3,0.0,PUT,67.14,0.4500000000000002,3.246946678582056,ATM,0.6714,21.94347001922188,30.43597943477731,12,-0.8454635579867698,-0.04552198515738182,OTM
965,VALEC720,CALL,69.82,0.65,0.64,2024-03-15,VALE3,234100.0,CALL,67.14,0.010000000000000009,3.991659219541246,ATM,0.6714,25.633688460294575,25.83535828100696,12,99.73713071697236,99.75449734150178,OTM
966,VALEO720,PUT,69.82,3.03,2.92,2024-03-15,VALE3,54100.0,PUT,67.14,0.10999999999999988,3.991659219541246,ATM,0.6714,25.086962329024125,27.2921758481103,12,-0.31567320985551595,-0.1478620380192308,OTM
967,VALEC725,CALL,70.32,0.55,0.53,2024-03-15,VALE3,354800.0,CALL,67.14,0.020000000000000018,4.736371760500436,ATM,0.6714,25.875559446857864,26.309762283409004,12,99.7568778699963,99.7905077144641,OTM
