symbol,category,strike,due_date,ativo_alvo,type,close
PETRE372W4,CALL,34.37,2024-05-24,PETR4,CALL,37.31
PETRQ372W4,PUT,34.37,2024-05-24,PETR4,PUT,37.31
PETRE375W4,CALL,34.62,2024-05-24,PETR4,CALL,37.31
PETRQ375W4,PUT,34.62,2024-05-24,PETR4,PUT,37.31
PETRE377W4,CALL,34.87,2024-05-24,PETR4,CALL,37.31
PETRQ377W4,PUT,34.87,2024-05-24,PETR4,PUT,37.31
PETRE380W4,CALL,35.12,2024-05-24,PETR4,CALL,37.31
PETRQ380W4,PUT,35.12,2024-05-24,PETR4,PUT,37.31
PETRE382W4,CALL,35.37,2024-05-24,PETR4,CALL,37.31
PETRQ382W4,PUT,35.37,2024-05-24,PETR4,PUT,37.31
PETRE385W4,CALL,35.62,2024-05-24,PETR4,CALL,37.31
PETRQ385W4,PUT,35.62,2024-05-24,PETR4,PUT,37.31
PETRE387W4,CALL,35.87,2024-05-24,PETR4,CALL,37.31
PETRQ387W4,PUT,35.87,2024-05-24,PETR4,PUT,37.31
PETRE390W4,CALL,36.12,2024-05-24,PETR4,CALL,37.31
PETRQ390W4,PUT,36.12,2024-05-24,PETR4,PUT,37.31
PETRE392W4,CALL,36.37,2024-05-24,PETR4,CALL,37.31
PETRQ392W4,PUT,36.37,2024-05-24,PETR4,PUT,37.31
PETRE395W4,CALL,36.62,2024-05-24,PETR4,CALL,37.31
PETRQ395W4,PUT,36.62,2024-05-24,PETR4,PUT,37.31
PETRE397W4,CALL,36.87,2024-05-24,PETR4,CALL,37.31
PETRQ397W4,PUT,36.87,2024-05-24,PETR4,PUT,37.31
PETRE400W4,CALL,37.12,2024-05-24,PETR4,CALL,37.31
PETRQ400W4,PUT,37.12,2024-05-24,PETR4,PUT,37.31
PETRE402W4,CALL,37.37,2024-05-24,PETR4,CALL,37.31
PETRQ402W4,PUT,37.37,2024-05-24,PETR4,PUT,37.31
PETRE405W4,CALL,37.62,2024-05-24,PETR4,CALL,37.31
PETRQ405W4,PUT,37.62,2024-05-24,PETR4,PUT,37.31
PETRE407W4,CALL,37.87,2024-05-24,PETR4,CALL,37.31
PETRQ407W4,PUT,37.87,2024-05-24,PETR4,PUT,37.31
PETRE410W4,CALL,38.12,2024-05-24,PETR4,CALL,37.31
PETRQ410W4,PUT,38.12,2024-05-24,PETR4,PUT,37.31
PETRE412W4,CALL,38.37,2024-05-24,PETR4,CALL,37.31
PETRQ412W4,PUT,38.37,2024-05-24,PETR4,PUT,37.31
PETRE415W4,CALL,38.62,2024-05-24,PETR4,CALL,37.31
PETRQ415W4,PUT,38.62,2024-05-24,PETR4,PUT,37.31
PETRE417W4,CALL,38.87,2024-05-24,PETR4,CALL,37.31
PETRQ417W4,PUT,38.87,2024-05-24,PETR4,PUT,37.31
PETRE420W4,CALL,39.12,2024-05-24,PETR4,CALL,37.31
PETRQ420W4,PUT,39.12,2024-05-24,PETR4,PUT,37.31
PETRE422W4,CALL,39.37,2024-05-24,PETR4,CALL,37.31
PETRQ422W4,PUT,39.37,2024-05-24,PETR4,PUT,37.31
PETRE425W4,CALL,39.62,2024-05-24,PETR4,CALL,37.31
PETRQ425W4,PUT,39.62,2024-05-24,PETR4,PUT,37.31
PETRE427W4,CALL,39.87,2024-05-24,PETR4,CALL,37.31
PETRQ427W4,PUT,39.87,2024-05-24,PETR4,PUT,37.31
PETRE430W4,CALL,40.12,2024-05-24,PETR4,CALL,37.31
PETRQ430W4,PUT,40.12,2024-05-24,PETR4,PUT,37.31
PETRE432W4,CALL,40.37,2024-05-24,PETR4,CALL,37.31
PETRQ432W4,PUT,40.37,2024-05-24,PETR4,PUT,37.31
PETRE435W4,CALL,40.62,2024-05-24,PETR4,CALL,37.31
PETRQ435W4,PUT,40.62,2024-05-24,PETR4,PUT,37.31
PETRE437W4,CALL,40.87,2024-05-24,PETR4,CALL,37.31
PETRQ437W4,PUT,40.87,2024-05-24,PETR4,PUT,37.31
PETRE440W4,CALL,41.12,2024-05-24,PETR4,CALL,37.31
PETRQ440W4,PUT,41.12,2024-05-24,PETR4,PUT,37.31
PETRE442W4,CALL,41.37,2024-05-24,PETR4,CALL,37.31
PETRQ442W4,PUT,41.37,2024-05-24,PETR4,PUT,37.31
PETRE445W4,CALL,41.62,2024-05-24,PETR4,CALL,37.31
PETRQ445W4,PUT,41.62,2024-05-24,PETR4,PUT,37.31
PETRE450W4,CALL,42.12,2024-05-24,PETR4,CALL,37.31
PETRQ450W4,PUT,42.12,2024-05-24,PETR4,PUT,37.31
PETRE423W4,CALL,42.37,2024-05-24,PETR4,CALL,37.31
PETRQ423W4,PUT,42.37,2024-05-24,PETR4,PUT,37.31
PETRE426W4,CALL,42.62,2024-05-24,PETR4,CALL,37.31
PETRQ426W4,PUT,42.62,2024-05-24,PETR4,PUT,37.31
PETRE428W4,CALL,42.87,2024-05-24,PETR4,CALL,37.31
PETRQ428W4,PUT,42.87,2024-05-24,PETR4,PUT,37.31
PETRE431W4,CALL,43.12,2024-05-24,PETR4,CALL,37.31
PETRQ431W4,PUT,43.12,2024-05-24,PETR4,PUT,37.31
PETRE433W4,CALL,43.37,2024-05-24,PETR4,CALL,37.31
PETRQ433W4,PUT,43.37,2024-05-24,PETR4,PUT,37.31
PETRE436W4,CALL,43.62,2024-05-24,PETR4,CALL,37.31
PETRQ436W4,PUT,43.62,2024-05-24,PETR4,PUT,37.31
PETRE438W4,CALL,43.87,2024-05-24,PETR4,CALL,37.31
PETRQ438W4,PUT,43.87,2024-05-24,PETR4,PUT,37.31
PETRE441W4,CALL,44.12,2024-05-24,PETR4,CALL,37.31
PETRQ441W4,PUT,44.12,2024-05-24,PETR4,PUT,37.31
PETRE315W5,CALL,28.62,2024-05-31,PETR4,CALL,37.31
PETRQ315W5,PUT,28.62,2024-05-31,PETR4,PUT,37.31
PETRE320W5,CALL,29.12,2024-05-31,PETR4,CALL,37.31
PETRQ320W5,PUT,29.12,2024-05-31,PETR4,PUT,37.31
PETRE325W5,CALL,29.62,2024-05-31,PETR4,CALL,37.31
PETRQ325W5,PUT,29.62,2024-05-31,PETR4,PUT,37.31
PETRE330W5,CALL,30.12,2024-05-31,PETR4,CALL,37.31
PETRQ330W5,PUT,30.12,2024-05-31,PETR4,PUT,37.31
PETRE335W5,CALL,30.62,2024-05-31,PETR4,CALL,37.31
PETRQ335W5,PUT,30.62,2024-05-31,PETR4,PUT,37.31
PETRE340W5,CALL,31.12,2024-05-31,PETR4,CALL,37.31
PETRQ340W5,PUT,31.12,2024-05-31,PETR4,PUT,37.31
PETRE345W5,CALL,31.62,2024-05-31,PETR4,CALL,37.31
PETRQ345W5,PUT,31.62,2024-05-31,PETR4,PUT,37.31
PETRE350W5,CALL,32.12,2024-05-31,PETR4,CALL,37.31
PETRQ350W5,PUT,32.12,2024-05-31,PETR4,PUT,37.31
PETRE352W5,CALL,32.37,2024-05-31,PETR4,CALL,37.31
PETRQ352W5,PUT,32.37,2024-05-31,PETR4,PUT,37.31
PETRE355W5,CALL,32.62,2024-05-31,PETR4,CALL,37.31
PETRQ355W5,PUT,32.62,2024-05-31,PETR4,PUT,37.31
PETRE357W5,CALL,32.87,2024-05-31,PETR4,CALL,37.31
PETRQ357W5,PUT,32.87,2024-05-31,PETR4,PUT,37.31
PETRE360W5,CALL,33.12,2024-05-31,PETR4,CALL,37.31
PETRQ360W5,PUT,33.12,2024-05-31,PETR4,PUT,37.31
PETRE362W5,CALL,33.37,2024-05-31,PETR4,CALL,37.31
PETRQ362W5,PUT,33.37,2024-05-31,PETR4,PUT,37.31
PETRE365W5,CALL,33.62,2024-05-31,PETR4,CALL,37.31
PETRQ365W5,PUT,33.62,2024-05-31,PETR4,PUT,37.31
PETRE367W5,CALL,33.87,2024-05-31,PETR4,CALL,37.31
PETRQ367W5,PUT,33.87,2024-05-31,PETR4,PUT,37.31
PETRE370W5,CALL,34.12,2024-05-31,PETR4,CALL,37.31
PETRQ370W5,PUT,34.12,2024-05-31,PETR4,PUT,37.31
PETRE372W5,CALL,34.37,2024-05-31,PETR4,CALL,37.31
PETRQ372W5,PUT,34.37,2024-05-31,PETR4,PUT,37.31
PETRE375W5,CALL,34.62,2024-05-31,PETR4,CALL,37.31
PETRQ375W5,PUT,34.62,2024-05-31,PETR4,PUT,37.31
PETRE377W5,CALL,34.87,2024-05-31,PETR4,CALL,37.31
PETRQ377W5,PUT,34.87,2024-05-31,PETR4,PUT,37.31
PETRE380W5,CALL,35.12,2024-05-31,PETR4,CALL,37.31
PETRQ380W5,PUT,35.12,2024-05-31,PETR4,PUT,37.31
PETRE382W5,CALL,35.37,2024-05-31,PETR4,CALL,37.31
PETRQ382W5,PUT,35.37,2024-05-31,PETR4,PUT,37.31
PETRE385W5,CALL,35.62,2024-05-31,PETR4,CALL,37.31
PETRQ385W5,PUT,35.62,2024-05-31,PETR4,PUT,37.31
PETRE387W5,CALL,35.87,2024-05-31,PETR4,CALL,37.31
PETRQ387W5,PUT,35.87,2024-05-31,PETR4,PUT,37.31
PETRE390W5,CALL,36.12,2024-05-31,PETR4,CALL,37.31
PETRQ390W5,PUT,36.12,2024-05-31,PETR4,PUT,37.31
PETRE392W5,CALL,36.37,2024-05-31,PETR4,CALL,37.31
PETRQ392W5,PUT,36.37,2024-05-31,PETR4,PUT,37.31
PETRE395W5,CALL,36.62,2024-05-31,PETR4,CALL,37.31
PETRQ395W5,PUT,36.62,2024-05-31,PETR4,PUT,37.31
PETRE397W5,CALL,36.87,2024-05-31,PETR4,CALL,37.31
PETRQ397W5,PUT,36.87,2024-05-31,PETR4,PUT,37.31
PETRE400W5,CALL,37.12,2024-05-31,PETR4,CALL,37.31
PETRQ400W5,PUT,37.12,2024-05-31,PETR4,PUT,37.31
PETRE402W5,CALL,37.37,2024-05-31,PETR4,CALL,37.31
PETRQ402W5,PUT,37.37,2024-05-31,PETR4,PUT,37.31
PETRE405W5,CALL,37.62,2024-05-31,PETR4,CALL,37.31
PETRQ405W5,PUT,37.62,2024-05-31,PETR4,PUT,37.31
PETRE407W5,CALL,37.87,2024-05-31,PETR4,CALL,37.31
PETRQ407W5,PUT,37.87,2024-05-31,PETR4,PUT,37.31
PETRE410W5,CALL,38.12,2024-05-31,PETR4,CALL,37.31
PETRQ410W5,PUT,38.12,2024-05-31,PETR4,PUT,37.31
PETRE412W5,CALL,38.37,2024-05-31,PETR4,CALL,37.31
PETRQ412W5,PUT,38.37,2024-05-31,PETR4,PUT,37.31
PETRE417W5,CALL,38.87,2024-05-31,PETR4,CALL,37.31
PETRQ417W5,PUT,38.87,2024-05-31,PETR4,PUT,37.31
PETRE422W5,CALL,39.37,2024-05-31,PETR4,CALL,37.31
PETRQ422W5,PUT,39.37,2024-05-31,PETR4,PUT,37.31
PETRE427W5,CALL,39.87,2024-05-31,PETR4,CALL,37.31
PETRQ427W5,PUT,39.87,2024-05-31,PETR4,PUT,37.31
PETRE432W5,CALL,40.37,2024-05-31,PETR4,CALL,37.31
PETRQ432W5,PUT,40.37,2024-05-31,PETR4,PUT,37.31
PETRE437W5,CALL,40.87,2024-05-31,PETR4,CALL,37.31
PETRQ437W5,PUT,40.87,2024-05-31,PETR4,PUT,37.31
PETRE442W5,CALL,41.37,2024-05-31,PETR4,CALL,37.31
PETRQ442W5,PUT,41.37,2024-05-31,PETR4,PUT,37.31
PETRE416W5,CALL,41.62,2024-05-31,PETR4,CALL,37.31
PETRQ416W5,PUT,41.62,2024-05-31,PETR4,PUT,37.31
PETRE423W5,CALL,42.37,2024-05-31,PETR4,CALL,37.31
PETRQ423W5,PUT,42.37,2024-05-31,PETR4,PUT,37.31
PETRE431W5,CALL,43.12,2024-05-31,PETR4,CALL,37.31
PETRQ431W5,PUT,43.12,2024-05-31,PETR4,PUT,37.31
PETRE441W5,CALL,44.12,2024-05-31,PETR4,CALL,37.31
PETRQ441W5,PUT,44.12,2024-05-31,PETR4,PUT,37.31
PETRE451W5,CALL,45.12,2024-05-31,PETR4,CALL,37.31
PETRQ451W5,PUT,45.12,2024-05-31,PETR4,PUT,37.31
PETRF315W1,CALL,29.75,2024-06-07,PETR4,CALL,37.31
PETRR315W1,PUT,29.75,2024-06-07,PETR4,PUT,37.31
PETRF320W1,CALL,30.25,2024-06-07,PETR4,CALL,37.31
PETRR320W1,PUT,30.25,2024-06-07,PETR4,PUT,37.31
PETRF325W1,CALL,30.75,2024-06-07,PETR4,CALL,37.31
PETRR325W1,PUT,30.75,2024-06-07,PETR4,PUT,37.31
PETRF330W1,CALL,31.25,2024-06-07,PETR4,CALL,37.31
PETRR330W1,PUT,31.25,2024-06-07,PETR4,PUT,37.31
PETRF335W1,CALL,31.75,2024-06-07,PETR4,CALL,37.31
PETRR335W1,PUT,31.75,2024-06-07,PETR4,PUT,37.31
PETRF340W1,CALL,32.25,2024-06-07,PETR4,CALL,37.31
PETRR340W1,PUT,32.25,2024-06-07,PETR4,PUT,37.31
PETRF345W1,CALL,32.75,2024-06-07,PETR4,CALL,37.31
PETRR345W1,PUT,32.75,2024-06-07,PETR4,PUT,37.31
PETRF350W1,CALL,33.25,2024-06-07,PETR4,CALL,37.31
PETRR350W1,PUT,33.25,2024-06-07,PETR4,PUT,37.31
PETRF355W1,CALL,33.75,2024-06-07,PETR4,CALL,37.31
PETRR355W1,PUT,33.75,2024-06-07,PETR4,PUT,37.31
PETRF360W1,CALL,34.25,2024-06-07,PETR4,CALL,37.31
PETRR360W1,PUT,34.25,2024-06-07,PETR4,PUT,37.31
PETRF365W1,CALL,34.75,2024-06-07,PETR4,CALL,37.31
PETRR365W1,PUT,34.75,2024-06-07,PETR4,PUT,37.31
PETRF370W1,CALL,35.25,2024-06-07,PETR4,CALL,37.31
PETRR370W1,PUT,35.25,2024-06-07,PETR4,PUT,37.31
PETRF375W1,CALL,35.75,2024-06-07,PETR4,CALL,37.31
PETRR375W1,PUT,35.75,2024-06-07,PETR4,PUT,37.31
PETRF380W1,CALL,36.25,2024-06-07,PETR4,CALL,37.31
PETRR380W1,PUT,36.25,2024-06-07,PETR4,PUT,37.31
PETRF385W1,CALL,36.75,2024-06-07,PETR4,CALL,37.31
PETRR385W1,PUT,36.75,2024-06-07,PETR4,PUT,37.31
PETRF390W1,CALL,37.25,2024-06-07,PETR4,CALL,37.31
PETRR390W1,PUT,37.25,2024-06-07,PETR4,PUT,37.31
PETRF395W1,CALL,37.75,2024-06-07,PETR4,CALL,37.31
PETRR395W1,PUT,37.75,2024-06-07,PETR4,PUT,37.31
PETRF400W1,CALL,38.25,2024-06-07,PETR4,CALL,37.31
PETRR400W1,PUT,38.25,2024-06-07,PETR4,PUT,37.31
PETRF405W1,CALL,38.75,2024-06-07,PETR4,CALL,37.31
PETRR405W1,PUT,38.75,2024-06-07,PETR4,PUT,37.31
PETRF410W1,CALL,39.25,2024-06-07,PETR4,CALL,37.31
PETRR410W1,PUT,39.25,2024-06-07,PETR4,PUT,37.31
PETRF415W1,CALL,39.75,2024-06-07,PETR4,CALL,37.31
PETRR415W1,PUT,39.75,2024-06-07,PETR4,PUT,37.31
PETRF420W1,CALL,40.25,2024-06-07,PETR4,CALL,37.31
PETRR420W1,PUT,40.25,2024-06-07,PETR4,PUT,37.31
PETRF425W1,CALL,40.75,2024-06-07,PETR4,CALL,37.31
PETRR425W1,PUT,40.75,2024-06-07,PETR4,PUT,37.31
PETRF430W1,CALL,41.25,2024-06-07,PETR4,CALL,37.31
PETRR430W1,PUT,41.25,2024-06-07,PETR4,PUT,37.31
PETRF435W1,CALL,41.75,2024-06-07,PETR4,CALL,37.31
PETRR435W1,PUT,41.75,2024-06-07,PETR4,PUT,37.31
PETRF440W1,CALL,42.25,2024-06-07,PETR4,CALL,37.31
PETRR440W1,PUT,42.25,2024-06-07,PETR4,PUT,37.31
PETRF445W1,CALL,42.75,2024-06-07,PETR4,CALL,37.31
PETRR445W1,PUT,42.75,2024-06-07,PETR4,PUT,37.31
PETRF450W1,CALL,43.25,2024-06-07,PETR4,CALL,37.31
PETRR450W1,PUT,43.25,2024-06-07,PETR4,PUT,37.31
PETRF455W1,CALL,43.75,2024-06-07,PETR4,CALL,37.31
PETRR455W1,PUT,43.75,2024-06-07,PETR4,PUT,37.31
PETRF460W1,CALL,44.25,2024-06-07,PETR4,CALL,37.31
PETRR460W1,PUT,44.25,2024-06-07,PETR4,PUT,37.31
PETRF470W1,CALL,45.25,2024-06-07,PETR4,CALL,37.31
PETRR470W1,PUT,45.25,2024-06-07,PETR4,PUT,37.31
PETRF475W1,CALL,45.75,2024-06-07,PETR4,CALL,37.31
PETRR475W1,PUT,45.75,2024-06-07,PETR4,PUT,37.31
PETRF480W1,CALL,46.25,2024-06-07,PETR4,CALL,37.31
PETRR480W1,PUT,46.25,2024-06-07,PETR4,PUT,37.31
PETRF485W1,CALL,46.75,2024-06-07,PETR4,CALL,37.31
PETRR485W1,PUT,46.75,2024-06-07,PETR4,PUT,37.31
PETRF490W1,CALL,47.25,2024-06-07,PETR4,CALL,37.31
PETRR490W1,PUT,47.25,2024-06-07,PETR4,PUT,37.31
PETRF495W1,CALL,47.75,2024-06-07,PETR4,CALL,37.31
PETRR495W1,PUT,47.75,2024-06-07,PETR4,PUT,37.31
PETRF500W1,CALL,48.25,2024-06-07,PETR4,CALL,37.31
PETRR500W1,PUT,48.25,2024-06-07,PETR4,PUT,37.31
PETRF315W2,CALL,31.5,2024-06-14,PETR4,CALL,37.31
PETRR315W2,PUT,31.5,2024-06-14,PETR4,PUT,37.31
PETRF320W2,CALL,32.0,2024-06-14,PETR4,CALL,37.31
PETRR320W2,PUT,32.0,2024-06-14,PETR4,PUT,37.31
PETRF325W2,CALL,32.5,2024-06-14,PETR4,CALL,37.31
PETRR325W2,PUT,32.5,2024-06-14,PETR4,PUT,37.31
PETRF330W2,CALL,33.0,2024-06-14,PETR4,CALL,37.31
PETRR330W2,PUT,33.0,2024-06-14,PETR4,PUT,37.31
PETRF335W2,CALL,33.5,2024-06-14,PETR4,CALL,37.31
PETRR335W2,PUT,33.5,2024-06-14,PETR4,PUT,37.31
PETRF340W2,CALL,34.0,2024-06-14,PETR4,CALL,37.31
PETRR340W2,PUT,34.0,2024-06-14,PETR4,PUT,37.31
PETRF345W2,CALL,34.5,2024-06-14,PETR4,CALL,37.31
PETRR345W2,PUT,34.5,2024-06-14,PETR4,PUT,37.31
PETRF350W2,CALL,35.0,2024-06-14,PETR4,CALL,37.31
PETRR350W2,PUT,35.0,2024-06-14,PETR4,PUT,37.31
PETRF355W2,CALL,35.5,2024-06-14,PETR4,CALL,37.31
PETRR355W2,PUT,35.5,2024-06-14,PETR4,PUT,37.31
PETRF360W2,CALL,36.0,2024-06-14,PETR4,CALL,37.31
PETRR360W2,PUT,36.0,2024-06-14,PETR4,PUT,37.31
PETRF365W2,CALL,36.5,2024-06-14,PETR4,CALL,37.31
PETRR365W2,PUT,36.5,2024-06-14,PETR4,PUT,37.31
PETRF370W2,CALL,37.0,2024-06-14,PETR4,CALL,37.31
PETRR370W2,PUT,37.0,2024-06-14,PETR4,PUT,37.31
PETRF375W2,CALL,37.5,2024-06-14,PETR4,CALL,37.31
PETRR375W2,PUT,37.5,2024-06-14,PETR4,PUT,37.31
PETRF380W2,CALL,38.0,2024-06-14,PETR4,CALL,37.31
PETRR380W2,PUT,38.0,2024-06-14,PETR4,PUT,37.31
PETRF385W2,CALL,38.5,2024-06-14,PETR4,CALL,37.31
PETRR385W2,PUT,38.5,2024-06-14,PETR4,PUT,37.31
PETRF390W2,CALL,39.0,2024-06-14,PETR4,CALL,37.31
PETRR390W2,PUT,39.0,2024-06-14,PETR4,PUT,37.31
PETRF395W2,CALL,39.5,2024-06-14,PETR4,CALL,37.31
PETRR395W2,PUT,39.5,2024-06-14,PETR4,PUT,37.31
PETRF400W2,CALL,40.0,2024-06-14,PETR4,CALL,37.31
PETRR400W2,PUT,40.0,2024-06-14,PETR4,PUT,37.31
PETRF405W2,CALL,40.5,2024-06-14,PETR4,CALL,37.31
PETRR405W2,PUT,40.5,2024-06-14,PETR4,PUT,37.31
PETRF410W2,CALL,41.0,2024-06-14,PETR4,CALL,37.31
PETRR410W2,PUT,41.0,2024-06-14,PETR4,PUT,37.31
PETRF415W2,CALL,41.5,2024-06-14,PETR4,CALL,37.31
PETRR415W2,PUT,41.5,2024-06-14,PETR4,PUT,37.31
PETRF420W2,CALL,42.0,2024-06-14,PETR4,CALL,37.31
PETRR420W2,PUT,42.0,2024-06-14,PETR4,PUT,37.31
PETRF425W2,CALL,42.5,2024-06-14,PETR4,CALL,37.31
PETRR425W2,PUT,42.5,2024-06-14,PETR4,PUT,37.31
PETRF430W2,CALL,43.0,2024-06-14,PETR4,CALL,37.31
PETRR430W2,PUT,43.0,2024-06-14,PETR4,PUT,37.31
PETRF435W2,CALL,43.5,2024-06-14,PETR4,CALL,37.31
PETRR435W2,PUT,43.5,2024-06-14,PETR4,PUT,37.31
PETRF440W2,CALL,44.0,2024-06-14,PETR4,CALL,37.31
PETRR440W2,PUT,44.0,2024-06-14,PETR4,PUT,37.31
PETRF445W2,CALL,44.5,2024-06-14,PETR4,CALL,37.31
PETRR445W2,PUT,44.5,2024-06-14,PETR4,PUT,37.31
PETRF450W2,CALL,45.0,2024-06-14,PETR4,CALL,37.31
PETRR450W2,PUT,45.0,2024-06-14,PETR4,PUT,37.31
PETRF455W2,CALL,45.5,2024-06-14,PETR4,CALL,37.31
PETRR455W2,PUT,45.5,2024-06-14,PETR4,PUT,37.31
PETRF45W2,CALL,46.0,2024-06-14,PETR4,CALL,37.31
PETRR45W2,PUT,46.0,2024-06-14,PETR4,PUT,37.31
PETRF470W2,CALL,47.0,2024-06-14,PETR4,CALL,37.31
PETRR470W2,PUT,47.0,2024-06-14,PETR4,PUT,37.31
PETRF475W2,CALL,47.5,2024-06-14,PETR4,CALL,37.31
PETRR475W2,PUT,47.5,2024-06-14,PETR4,PUT,37.31
PETRF480W2,CALL,48.0,2024-06-14,PETR4,CALL,37.31
PETRR480W2,PUT,48.0,2024-06-14,PETR4,PUT,37.31
PETRF485W2,CALL,48.5,2024-06-14,PETR4,CALL,37.31
PETRR485W2,PUT,48.5,2024-06-14,PETR4,PUT,37.31
PETRF490W2,CALL,49.0,2024-06-14,PETR4,CALL,37.31
PETRR490W2,PUT,49.0,2024-06-14,PETR4,PUT,37.31
PETRF495W2,CALL,49.5,2024-06-14,PETR4,CALL,37.31
PETRR495W2,PUT,49.5,2024-06-14,PETR4,PUT,37.31
PETRF500W2,CALL,50.0,2024-06-14,PETR4,CALL,37.31
PETRR500W2,PUT,50.0,2024-06-14,PETR4,PUT,37.31
PETRF358,CALL,0.7,2024-06-21,PETR4,CALL,37.31
PETRR358,PUT,0.7,2024-06-21,PETR4,PUT,37.31
PETRF799,CALL,0.95,2024-06-21,PETR4,CALL,37.31
PETRR799,PUT,0.95,2024-06-21,PETR4,PUT,37.31
PETRF104,CALL,3.45,2024-06-21,PETR4,CALL,37.31
PETRR104,PUT,3.45,2024-06-21,PETR4,PUT,37.31
PETRF783,CALL,4.95,2024-06-21,PETR4,CALL,37.31
PETRR783,PUT,4.95,2024-06-21,PETR4,PUT,37.31
PETRF110,CALL,8.2,2024-06-21,PETR4,CALL,37.31
PETRR110,PUT,8.2,2024-06-21,PETR4,PUT,37.31
PETRF103,CALL,8.55,2024-06-21,PETR4,CALL,37.31
PETRR103,PUT,8.55,2024-06-21,PETR4,PUT,37.31
PETRF10,CALL,10.45,2024-06-21,PETR4,CALL,37.31
PETRR10,PUT,10.45,2024-06-21,PETR4,PUT,37.31
PETRF109,CALL,10.95,2024-06-21,PETR4,CALL,37.31
PETRR109,PUT,10.95,2024-06-21,PETR4,PUT,37.31
PETRF310,CALL,11.2,2024-06-21,PETR4,CALL,37.31
PETRR310,PUT,11.2,2024-06-21,PETR4,PUT,37.31
PETRF150,CALL,12.2,2024-06-21,PETR4,CALL,37.31
PETRR150,PUT,12.2,2024-06-21,PETR4,PUT,37.31
PETRF163,CALL,13.45,2024-06-21,PETR4,CALL,37.31
PETRR163,PUT,13.45,2024-06-21,PETR4,PUT,37.31
PETRF209,CALL,13.95,2024-06-21,PETR4,CALL,37.31
PETRR209,PUT,13.95,2024-06-21,PETR4,PUT,37.31
PETRF243,CALL,14.45,2024-06-21,PETR4,CALL,37.31
PETRR243,PUT,14.45,2024-06-21,PETR4,PUT,37.31
PETRF188,CALL,14.7,2024-06-21,PETR4,CALL,37.31
PETRR188,PUT,14.7,2024-06-21,PETR4,PUT,37.31
PETRF219,CALL,14.95,2024-06-21,PETR4,CALL,37.31
PETRR219,PUT,14.95,2024-06-21,PETR4,PUT,37.31
PETRF196,CALL,15.45,2024-06-21,PETR4,CALL,37.31
PETRR196,PUT,15.45,2024-06-21,PETR4,PUT,37.31
PETRF290,CALL,15.95,2024-06-21,PETR4,CALL,37.31
PETRR290,PUT,15.95,2024-06-21,PETR4,PUT,37.31
PETRF203,CALL,16.2,2024-06-21,PETR4,CALL,37.31
PETRR203,PUT,16.2,2024-06-21,PETR4,PUT,37.31
PETRF193,CALL,16.45,2024-06-21,PETR4,CALL,37.31
PETRR193,PUT,16.45,2024-06-21,PETR4,PUT,37.31
PETRF192,CALL,16.7,2024-06-21,PETR4,CALL,37.31
PETRR192,PUT,16.7,2024-06-21,PETR4,PUT,37.31
PETRF213,CALL,17.2,2024-06-21,PETR4,CALL,37.31
PETRR213,PUT,17.2,2024-06-21,PETR4,PUT,37.31
PETRF21,CALL,17.7,2024-06-21,PETR4,CALL,37.31
PETRR21,PUT,17.7,2024-06-21,PETR4,PUT,37.31
PETRF220,CALL,17.95,2024-06-21,PETR4,CALL,37.31
PETRR220,PUT,17.95,2024-06-21,PETR4,PUT,37.31
PETRF210,CALL,18.2,2024-06-21,PETR4,CALL,37.31
PETRR210,PUT,18.2,2024-06-21,PETR4,PUT,37.31
PETRF212,CALL,18.45,2024-06-21,PETR4,CALL,37.31
PETRR212,PUT,18.45,2024-06-21,PETR4,PUT,37.31
PETRF215,CALL,18.7,2024-06-21,PETR4,CALL,37.31
PETRR215,PUT,18.7,2024-06-21,PETR4,PUT,37.31
PETRF25,CALL,18.95,2024-06-21,PETR4,CALL,37.31
PETRR25,PUT,18.95,2024-06-21,PETR4,PUT,37.31
PETRF323,CALL,19.2,2024-06-21,PETR4,CALL,37.31
PETRR323,PUT,19.2,2024-06-21,PETR4,PUT,37.31
PETRF222,CALL,19.45,2024-06-21,PETR4,CALL,37.31
PETRR222,PUT,19.45,2024-06-21,PETR4,PUT,37.31
PETRF249,CALL,19.7,2024-06-21,PETR4,CALL,37.31
PETRR249,PUT,19.7,2024-06-21,PETR4,PUT,37.31
PETRF227,CALL,19.95,2024-06-21,PETR4,CALL,37.31
PETRR227,PUT,19.95,2024-06-21,PETR4,PUT,37.31
PETRF229,CALL,20.2,2024-06-21,PETR4,CALL,37.31
PETRR229,PUT,20.2,2024-06-21,PETR4,PUT,37.31
PETRF233,CALL,20.45,2024-06-21,PETR4,CALL,37.31
PETRR233,PUT,20.45,2024-06-21,PETR4,PUT,37.31
PETRF234,CALL,20.7,2024-06-21,PETR4,CALL,37.31
PETRR234,PUT,20.7,2024-06-21,PETR4,PUT,37.31
PETRF250,CALL,20.95,2024-06-21,PETR4,CALL,37.31
PETRR250,PUT,20.95,2024-06-21,PETR4,PUT,37.31
PETRF232,CALL,21.2,2024-06-21,PETR4,CALL,37.31
PETRR232,PUT,21.2,2024-06-21,PETR4,PUT,37.31
PETRF255,CALL,21.45,2024-06-21,PETR4,CALL,37.31
PETRR255,PUT,21.45,2024-06-21,PETR4,PUT,37.31
PETRF244,CALL,21.7,2024-06-21,PETR4,CALL,37.31
PETRR244,PUT,21.7,2024-06-21,PETR4,PUT,37.31
